step,id,x,y,z
83,56,0.50015,0.494281,0.517492
83,57,0.525493,0.536324,0.517204
83,58,0.514539,0.496964,0.505934
83,59,0.561574,0.66309,0.45179
83,60,0.451995,0.646245,0.46608
83,61,0.567054,0.59557,0.543004
83,62,0.507557,0.497419,0.507148
83,63,0.519339,0.485629,0.506083
83,64,0.54372,0.531044,0.506365
83,65,0.502471,0.414878,0.57127
83,66,0.506666,0.493169,0.512315
83,67,0.497167,0.490993,0.503392
83,68,0.530291,0.575174,0.534744
83,69,0.49896,0.521219,0.567064
83,70,0.495335,0.500299,0.516962
83,71,0.400878,0.5876,0.484588
83,72,0.497792,0.490651,0.518211
83,73,0.505176,0.496379,0.508292
83,74,0.510119,0.491914,0.51171
83,75,0.531626,0.504269,0.51387
83,76,0.492838,0.478353,0.509962
83,77,0.508695,0.502261,0.513537
83,78,0.519425,0.488242,0.509166
83,79,0.50165,0.505219,0.515405
83,80,0.502128,0.493639,0.499417
83,81,0.503352,0.493006,0.515886
83,82,0.39706,0.335941,0.554784
83,83,0.514163,0.488535,0.508553
83,84,0.501033,0.490631,0.515628
83,85,0.514036,0.491843,0.513729
83,86,0.503958,0.493311,0.518159
83,87,0.504009,0.47215,0.514429
83,88,0.481464,0.487782,0.506748
83,89,0.511965,0.490983,0.519368
83,90,0.508578,0.505985,0.517067
83,91,0.514345,0.490046,0.48053
83,92,0.518369,0.511414,0.495187
83,93,0.502564,0.503416,0.507625
83,94,0.546175,0.510891,0.505975
83,95,0.499142,0.474856,0.524758
83,96,0.507898,0.493104,0.511343
83,97,0.499306,0.498361,0.515725
83,98,0.40238,0.539908,0.512999
83,99,0.503072,0.480476,0.513433
84,0,0.517662,0.481662,0.474847
84,1,0.498594,0.501163,0.506327
84,2,0.510663,0.492044,0.505824
84,3,0.504551,0.498907,0.511585
84,4,0.51867,0.500196,0.515141
84,5,0.528235,0.495796,0.50479
84,6,0.495364,0.494984,0.50646
84,7,0.50584,0.493832,0.518302
84,8,0.497344,0.501229,0.505431
84,9,0.509971,0.515058,0.520241
84,10,0.502784,0.468767,0.51577
84,11,0.505764,0.489281,0.519574
84,12,0.496139,0.513132,0.514494
84,13,0.501376,0.496443,0.510706
84,14,0.490039,0.476511,0.511163
84,15,0.508986,0.482388,0.525769
84,16,0.496011,0.483521,0.517305
84,17,0.500437,0.489398,0.507398
84,18,0.500582,0.472114,0.516917
84,19,0.508899,0.491878,0.50855
84,20,0.515423,0.451298,0.482794
84,21,0.497203,0.529014,0.562039
84,22,0.501237,0.499362,0.515475
84,23,0.475244,0.563651,0.461216
84,24,0.545813,0.497378,0.544376
84,25,0.512848,0.496745,0.514549
84,26,0.453718,0.518232,0.481525
84,27,0.532472,0.543396,0.493515
84,28,0.506373,0.498971,0.509655
84,29,0.511104,0.484249,0.521269
84,30,0.506988,0.500416,0.514235
84,31,0.50225,0.498626,0.513142
84,32,0.497932,0.470868,0.485766
84,33,0.493333,0.630629,0.547286
84,34,0.391934,0.477878,0.502628
84,35,0.523251,0.488424,0.502416
84,36,0.505949,0.497426,0.517488
84,37,0.510549,0.494027,0.510823
84,38,0.506798,0.494415,0.51439
84,39,0.483001,0.575084,0.48647
84,40,0.594263,0.595914,0.511596
84,41,0.5187,0.512974,0.513146
84,42,0.502114,0.497845,0.517342
84,43,0.498455,0.495036,0.516765
84,44,0.504625,0.485733,0.522139
84,45,0.487905,0.487456,0.517788
84,46,0.507321,0.489516,0.504158
84,47,0.514608,0.481568,0.507507
84,48,0.507912,0.495625,0.514354
84,49,0.508484,0.488667,0.50865
84,50,0.497653,0.507485,0.517997
84,51,0.505791,0.620261,0.495863
84,52,0.508887,0.483935,0.511852
84,53,0.503181,0.480832,0.515083
84,54,0.508615,0.464534,0.512153
84,55,0.507267,0.505392,0.510466
84,56,0.501257,0.494311,0.516767
84,57,0.525314,0.536147,0.517126
84,58,0.515349,0.496875,0.505861
84,59,0.562289,0.664844,0.451393
84,60,0.451496,0.647762,0.465739
84,61,0.567661,0.596463,0.543343
84,62,0.508197,0.49773,0.507542
84,63,0.519854,0.485644,0.50592
84,64,0.543739,0.531051,0.506788
84,65,0.50251,0.414105,0.571795
84,66,0.507347,0.494603,0.513612
84,67,0.497022,0.491657,0.503201
84,68,0.53065,0.575666,0.534916
84,69,0.498998,0.521789,0.567328
84,70,0.495394,0.500223,0.517587
84,71,0.399837,0.588358,0.48444
84,72,0.498576,0.491105,0.518341
84,73,0.505562,0.496283,0.507692
84,74,0.510483,0.492198,0.511791
84,75,0.5309,0.504084,0.513993
84,76,0.492909,0.478648,0.509953
84,77,0.507547,0.50251,0.512792
84,78,0.519455,0.488263,0.508975
84,79,0.501912,0.504936,0.515905
84,80,0.502793,0.493298,0.499448
84,81,0.504809,0.494102,0.515847
84,82,0.395949,0.334132,0.555388
84,83,0.514295,0.487815,0.508365
84,84,0.501095,0.490773,0.516789
84,85,0.514669,0.491929,0.514512
84,86,0.504235,0.492914,0.518328
84,87,0.503767,0.472503,0.514953
84,88,0.481849,0.48771,0.506718
84,89,0.511883,0.489591,0.519038
84,90,0.50834,0.506774,0.517442
84,91,0.51422,0.489947,0.480474
84,92,0.519245,0.51169,0.495256
84,93,0.502702,0.503275,0.508018
84,94,0.54521,0.51081,0.505779
84,95,0.500032,0.475115,0.524733
84,96,0.507695,0.492975,0.512088
84,97,0.498225,0.49784,0.516048
84,98,0.401329,0.540385,0.513286
84,99,0.503663,0.480881,0.513951
85,0,0.517999,0.481941,0.474892
85,1,0.498099,0.499739,0.505961
85,2,0.50978,0.492018,0.505766
85,3,0.505062,0.49883,0.512398
85,4,0.518848,0.499807,0.51543
85,5,0.528036,0.494684,0.504164
85,6,0.495173,0.495056,0.506595
85,7,0.506188,0.493477,0.51932
85,8,0.497128,0.500445,0.506061
85,9,0.509822,0.514495,0.51987
85,10,0.502954,0.469507,0.515521
85,11,0.505831,0.488776,0.520418
85,12,0.496316,0.514029,0.514249
85,13,0.500667,0.496917,0.511333
85,14,0.48969,0.475978,0.5124
85,15,0.509172,0.481743,0.525916
85,16,0.495903,0.482798,0.517835
85,17,0.500503,0.489879,0.507325
85,18,0.499871,0.471901,0.517301
85,19,0.509431,0.492214,0.508409
85,20,0.515601,0.451249,0.483105
85,21,0.49743,0.529166,0.562265
85,22,0.5008,0.499762,0.515397
85,23,0.475135,0.564108,0.461016
85,24,0.54635,0.497114,0.544388
85,25,0.514267,0.495758,0.514762
85,26,0.453576,0.518262,0.481643
85,27,0.5329,0.543685,0.493673
85,28,0.506517,0.499042,0.510068
85,29,0.510959,0.485114,0.521715
85,30,0.50753,0.500475,0.514756
85,31,0.502566,0.498158,0.512138
85,32,0.498451,0.470032,0.485425
85,33,0.493307,0.631912,0.547672
85,34,0.390845,0.477728,0.502678
85,35,0.523384,0.489337,0.502548
85,36,0.505793,0.497519,0.517437
85,37,0.509452,0.493413,0.510849
85,38,0.507098,0.494013,0.514324
85,39,0.482758,0.575537,0.486478
85,40,0.595161,0.596809,0.511778
85,41,0.51828,0.512579,0.51301
85,42,0.501955,0.497779,0.516881
85,43,0.498012,0.495646,0.517275
85,44,0.503843,0.484995,0.522462
85,45,0.488235,0.486847,0.517701
85,46,0.506119,0.489125,0.504739
85,47,0.514722,0.481704,0.506694
85,48,0.50787,0.495039,0.514173
85,49,0.509168,0.487901,0.508452
85,50,0.497918,0.507339,0.518215
85,51,0.505832,0.621317,0.495807
85,52,0.509353,0.484781,0.512024
85,53,0.502448,0.481998,0.51535
85,54,0.50843,0.464657,0.512222
85,55,0.507327,0.504351,0.510587
85,56,0.502366,0.49432,0.515954
85,57,0.525129,0.535957,0.517044
85,58,0.51612,0.496763,0.505844
85,59,0.563003,0.666597,0.450995
85,60,0.450997,0.649278,0.465398
85,61,0.568267,0.597354,0.543682
85,62,0.508805,0.498014,0.508012
85,63,0.520312,0.48568,0.505792
85,64,0.543748,0.53105,0.507213
85,65,0.502549,0.413335,0.572317
85,66,0.508064,0.496031,0.514946
85,67,0.496924,0.492347,0.503049
85,68,0.531008,0.576153,0.535085
85,69,0.499039,0.522357,0.567582
85,70,0.495504,0.500095,0.518179
85,71,0.398798,0.589114,0.484292
85,72,0.499421,0.491591,0.518442
85,73,0.505975,0.496172,0.507159
85,74,0.510789,0.492488,0.511874
85,75,0.530138,0.503888,0.514112
85,76,0.493023,0.478982,0.509957
85,77,0.506382,0.50267,0.51206
85,78,0.519399,0.488304,0.508772
85,79,0.502175,0.504569,0.516349
85,80,0.503465,0.492949,0.499548
85,81,0.506269,0.495179,0.515719
85,82,0.394838,0.332324,0.555992
85,83,0.514389,0.487142,0.508179
85,84,0.501172,0.490976,0.517897
85,85,0.515265,0.492062,0.515299
85,86,0.504513,0.492497,0.518408
85,87,0.503531,0.472915,0.515491
85,88,0.482266,0.487643,0.5067
85,89,0.51175,0.488226,0.518639
85,90,0.508061,0.507517,0.517774
85,91,0.514093,0.489851,0.480441
85,92,0.520108,0.511946,0.495346
85,93,0.502845,0.503059,0.508449
85,94,0.544229,0.510724,0.505587
85,95,0.500931,0.475403,0.524676
85,96,0.50747,0.492828,0.51285
85,97,0.497231,0.497312,0.516332
85,98,0.40028,0.540862,0.513573
85,99,0.504271,0.481345,0.514479
86,0,0.51833,0.482226,0.474952
86,1,0.497651,0.498297,0.505639
86,2,0.508875,0.49202,0.505777
86,3,0.505615,0.498754,0.513243
86,4,0.518953,0.499395,0.515714
86,5,0.527788,0.493568,0.503554
86,6,0.495039,0.495126,0.506778
86,7,0.50654,0.493103,0.520246
86,8,0.49695,0.499619,0.506731
86,9,0.509659,0.513881,0.519479
86,10,0.503125,0.4703,0.51527
86,11,0.505917,0.488331,0.521211
86,12,0.49652,0.514873,0.514007
86,13,0.499999,0.497392,0.511993
86,14,0.489368,0.475472,0.513639
86,15,0.50934,0.481124,0.526021
86,16,0.495829,0.482115,0.518339
86,17,0.50059,0.490399,0.507313
86,18,0.499174,0.471733,0.51767
86,19,0.509906,0.492559,0.508276
86,20,0.515777,0.451209,0.483422
86,21,0.497658,0.529311,0.562485
86,22,0.500405,0.500161,0.515351
86,23,0.475028,0.564562,0.460818
86,24,0.546876,0.496851,0.544391
86,25,0.515606,0.494739,0.514982
86,26,0.453439,0.51829,0.481765
86,27,0.533324,0.543966,0.493833
86,28,0.506703,0.499113,0.510513
86,29,0.510762,0.486013,0.522098
86,30,0.508082,0.500434,0.515294
86,31,0.502924,0.49769,0.511166
86,32,0.498978,0.46921,0.485102
86,33,0.493282,0.633194,0.548057
86,34,0.389758,0.477578,0.502729
86,35,0.523464,0.490275,0.502715
86,36,0.505642,0.497594,0.517294
86,37,0.508275,0.492767,0.510882
86,38,0.50744,0.493611,0.51429
86,39,0.482516,0.575986,0.486488
86,40,0.596056,0.597704,0.51196
86,41,0.517835,0.512144,0.512876
86,42,0.5018,0.497695,0.516327
86,43,0.497654,0.496251,0.517745
86,44,0.503079,0.484319,0.522732
86,45,0.488623,0.486248,0.517597
86,46,0.504938,0.488773,0.50538
86,47,0.514818,0.481893,0.505917
86,48,0.507749,0.494422,0.513998
86,49,0.509815,0.487196,0.508264
86,50,0.498236,0.507142,0.518399
86,51,0.505873,0.622371,0.495752
86,52,0.509785,0.4857,0.512204
86,53,0.501723,0.483225,0.515627
86,54,0.508236,0.464817,0.512292
86,55,0.507397,0.503209,0.510725
86,56,0.503501,0.494321,0.515111
86,57,0.524938,0.535755,0.516959
86,58,0.516843,0.496631,0.505864
86,59,0.563717,0.668349,0.450599
86,60,0.450499,0.650792,0.465057
86,61,0.568871,0.598243,0.544019
86,62,0.509359,0.498272,0.508525
86,63,0.520719,0.485739,0.505701
86,64,0.543747,0.531039,0.50764
86,65,0.502588,0.412567,0.572837
86,66,0.50876,0.497443,0.516303
86,67,0.496882,0.493048,0.50294
86,68,0.531365,0.576637,0.535254
86,69,0.49908,0.522925,0.567827
86,70,0.495666,0.499916,0.518738
86,71,0.39776,0.589869,0.484144
86,72,0.500327,0.492109,0.518512
86,73,0.5064,0.496045,0.506726
86,74,0.511015,0.492746,0.511963
86,75,0.529333,0.503675,0.514228
86,76,0.493181,0.479355,0.509974
86,77,0.505228,0.502729,0.511346
86,78,0.519263,0.488374,0.508557
86,79,0.502437,0.504118,0.51673
86,80,0.504142,0.492591,0.499719
86,81,0.507733,0.496237,0.515499
86,82,0.393728,0.330517,0.556596
86,83,0.514447,0.48653,0.508004
86,84,0.501266,0.49124,0.518954
86,85,0.515816,0.492237,0.516057
86,86,0.504797,0.492062,0.518397
86,87,0.503294,0.473381,0.51603
86,88,0.482717,0.48758,0.506692
86,89,0.511564,0.486895,0.518176
86,90,0.507754,0.508213,0.518077
86,91,0.513964,0.489757,0.480434
86,92,0.520958,0.512182,0.495458
86,93,0.502999,0.502741,0.508897
86,94,0.543231,0.510634,0.505398
86,95,0.501832,0.475722,0.524584
86,96,0.507286,0.49268,0.513644
86,97,0.496322,0.496779,0.516577
86,98,0.399233,0.541337,0.51386
86,99,0.504887,0.48187,0.515018
87,0,0.518656,0.482516,0.475028
87,1,0.497258,0.49685,0.505366
87,2,0.507946,0.492049,0.505854
87,3,0.506206,0.49868,0.514116
87,4,0.518977,0.498969,0.515974
87,5,0.527492,0.492446,0.502961
87,6,0.494961,0.495193,0.50701
87,7,0.5069,0.49271,0.521079
87,8,0.496819,0.498765,0.507446
87,9,0.509478,0.51322,0.519069
87,10,0.503297,0.471148,0.515033
87,11,0.506023,0.48794,0.521954
87,12,0.496753,0.515662,0.51377
87,13,0.499407,0.497865,0.51267
87,14,0.489076,0.474992,0.514883
87,15,0.50949,0.480534,0.526087
87,16,0.495794,0.481466,0.518818
87,17,0.500696,0.490959,0.507361
87,18,0.498503,0.471607,0.518025
87,19,0.510306,0.492879,0.508155
87,20,0.515951,0.451178,0.483745
87,21,0.497888,0.529447,0.562699
87,22,0.500041,0.500513,0.515328
87,23,0.474922,0.565014,0.460624
87,24,0.547394,0.496587,0.544386
87,25,0.516866,0.493698,0.515209
87,26,0.453309,0.518315,0.481891
87,27,0.533743,0.544239,0.493997
87,28,0.506927,0.499186,0.510985
87,29,0.510516,0.486948,0.522422
87,30,0.508614,0.500303,0.515844
87,31,0.50332,0.497224,0.510221
87,32,0.499512,0.468402,0.484797
87,33,0.493257,0.634473,0.548442
87,34,0.388673,0.477428,0.50278
87,35,0.523497,0.491233,0.502909
87,36,0.505498,0.49765,0.517059
87,37,0.507074,0.492108,0.510932
87,38,0.507819,0.493212,0.514283
87,39,0.482275,0.576431,0.486498
87,40,0.596951,0.598597,0.512142
87,41,0.517365,0.511671,0.512743
87,42,0.501653,0.497592,0.515682
87,43,0.497376,0.49685,0.518171
87,44,0.502327,0.483701,0.522964
87,45,0.489066,0.485661,0.517477
87,46,0.503776,0.488462,0.506081
87,47,0.514898,0.482133,0.505173
87,48,0.507603,0.493792,0.513841
87,49,0.510426,0.486557,0.50809
87,50,0.498605,0.506893,0.51855
87,51,0.505914,0.623422,0.495697
87,52,0.510182,0.486685,0.512397
87,53,0.501002,0.484511,0.515895
87,54,0.508032,0.465011,0.512366
87,55,0.50748,0.501966,0.510879
87,56,0.504673,0.494324,0.514294
87,57,0.524743,0.535541,0.516872
87,58,0.517523,0.496482,0.505926
87,59,0.56443,0.6701,0.450202
87,60,0.450002,0.652305,0.464717
87,61,0.569474,0.599129,0.544356
87,62,0.509838,0.498505,0.509051
87,63,0.521079,0.485823,0.505647
87,64,0.543736,0.531019,0.508069
87,65,0.502627,0.411802,0.573356
87,66,0.509391,0.49883,0.517629
87,67,0.496894,0.493745,0.502881
87,68,0.531721,0.577116,0.535421
87,69,0.499123,0.523493,0.568063
87,70,0.495892,0.499709,0.519257
87,71,0.396723,0.590623,0.483997
87,72,0.501267,0.492632,0.518521
87,73,0.506824,0.495901,0.506392
87,74,0.511166,0.492979,0.512065
87,75,0.528488,0.503444,0.514342
87,76,0.493379,0.479767,0.510006
87,77,0.504086,0.502687,0.510648
87,78,0.519052,0.488475,0.508335
87,79,0.5027,0.503593,0.517049
87,80,0.504822,0.492225,0.499964
87,81,0.509164,0.497275,0.515241
87,82,0.392618,0.32871,0.5572
87,83,0.514469,0.485985,0.507842
87,84,0.501381,0.491557,0.51996
87,85,0.516311,0.492427,0.516765
87,86,0.505094,0.49164,0.518314
87,87,0.503053,0.473898,0.516553
87,88,0.4832,0.487522,0.506694
87,89,0.511329,0.485601,0.517655
87,90,0.507443,0.508853,0.518358
87,91,0.513831,0.489665,0.48045
87,92,0.521796,0.512397,0.495592
87,93,0.503164,0.502324,0.509361
87,94,0.542217,0.510539,0.505213
87,95,0.502735,0.476073,0.524458
87,96,0.507141,0.492535,0.514466
87,97,0.495493,0.49624,0.516778
87,98,0.398189,0.541811,0.514147
87,99,0.505508,0.482455,0.515572
88,0,0.518977,0.482811,0.475118
88,1,0.49692,0.495395,0.50515
88,2,0.507013,0.492109,0.505995
88,3,0.506823,0.498602,0.515012
88,4,0.518937,0.498536,0.516197
88,5,0.52715,0.491325,0.502386
88,6,0.494937,0.49525,0.507299
88,7,0.507265,0.492295,0.521823
88,8,0.496763,0.497905,0.508193
88,9,0.509279,0.512508,0.518639
88,10,0.503469,0.472046,0.514812
88,11,0.506149,0.48759,0.522646
88,12,0.497006,0.516408,0.513538
88,13,0.498915,0.498333,0.513355
88,14,0.488811,0.474539,0.516131
88,15,0.509621,0.47997,0.526112
88,16,0.495801,0.480852,0.519274
88,17,0.500818,0.49156,0.507469
88,18,0.497857,0.471525,0.518367
88,19,0.510634,0.493176,0.508052
88,20,0.516122,0.451155,0.484073
88,21,0.49812,0.529577,0.562906
88,22,0.499714,0.500785,0.515321
88,23,0.474817,0.565464,0.460432
88,24,0.547902,0.496323,0.544376
88,25,0.518043,0.492642,0.515444
88,26,0.453185,0.518337,0.482021
88,27,0.534158,0.544503,0.494165
88,28,0.507177,0.499256,0.511481
88,29,0.51022,0.48792,0.522692
88,30,0.509102,0.500109,0.516382
88,31,0.503742,0.496754,0.5093
88,32,0.500053,0.467608,0.484507
88,33,0.493232,0.635751,0.548826
88,34,0.387591,0.477279,0.50283
88,35,0.523483,0.492207,0.503118
88,36,0.505359,0.497684,0.516734
88,37,0.505898,0.491488,0.511001
88,38,0.508178,0.492801,0.514297
88,39,0.482035,0.576873,0.486508
88,40,0.597843,0.599489,0.512324
88,41,0.516871,0.511161,0.512612
88,42,0.50152,0.497474,0.515001
88,43,0.497171,0.497443,0.518548
88,44,0.501575,0.483142,0.52317
88,45,0.489564,0.485085,0.51734
88,46,0.502631,0.488191,0.506843
88,47,0.514962,0.482424,0.504459
88,48,0.507482,0.493158,0.513706
88,49,0.511,0.485978,0.507928
88,50,0.499024,0.50659,0.518666
88,51,0.505956,0.624471,0.495642
88,52,0.51054,0.487731,0.512603
88,53,0.500291,0.485845,0.516124
88,54,0.507819,0.465239,0.512442
88,55,0.507572,0.500626,0.511052
88,56,0.505872,0.494324,0.513501
88,57,0.524543,0.535314,0.516781
88,58,0.518159,0.496318,0.506029
88,59,0.565143,0.67185,0.449806
88,60,0.449505,0.653817,0.464377
88,61,0.570076,0.600014,0.544692
88,62,0.510245,0.498713,0.509594
88,63,0.521399,0.485929,0.505629
88,64,0.543714,0.53099,0.508497
88,65,0.502666,0.41104,0.573872
88,66,0.509973,0.500196,0.518884
88,67,0.496961,0.494433,0.502878
88,68,0.532076,0.577592,0.535586
88,69,0.499168,0.524062,0.568291
88,70,0.496192,0.499495,0.519727
88,71,0.395688,0.591376,0.48385
88,72,0.502212,0.493134,0.518441
88,73,0.507245,0.495733,0.506155
88,74,0.511245,0.493188,0.512185
88,75,0.527602,0.503195,0.514456
88,76,0.493614,0.48022,0.510054
88,77,0.502954,0.502549,0.509968
88,78,0.518772,0.488609,0.508111
88,79,0.502967,0.502999,0.517309
88,80,0.50551,0.491873,0.500276
88,81,0.510523,0.498289,0.514999
88,82,0.391509,0.326904,0.557803
88,83,0.514457,0.485481,0.507717
88,84,0.501514,0.491916,0.520917
88,85,0.516742,0.492608,0.517436
88,86,0.50541,0.49126,0.518181
88,87,0.502807,0.474473,0.517063
88,88,0.483716,0.48747,0.506708
88,89,0.511045,0.484344,0.51708
88,90,0.507141,0.50943,0.518619
88,91,0.513697,0.489576,0.48049
88,92,0.522623,0.512593,0.495747
88,93,0.503339,0.501809,0.509844
88,94,0.541186,0.510439,0.505032
88,95,0.503638,0.476459,0.524297
88,96,0.507021,0.492386,0.51531
88,97,0.494737,0.495694,0.516929
88,98,0.397147,0.542285,0.514434
88,99,0.506132,0.4831,0.516125
89,0,0.519293,0.48311,0.475224
89,1,0.496634,0.493927,0.504994
89,2,0.506097,0.492207,0.5062
89,3,0.507463,0.49851,0.515929
89,4,0.518835,0.498093,0.516384
89,5,0.526762,0.490219,0.501827
89,6,0.494966,0.495295,0.507648
89,7,0.507637,0.491885,0.522498
89,8,0.496803,0.497039,0.508952
89,9,0.509061,0.511744,0.518193
89,10,0.503641,0.472993,0.514606
89,11,0.506287,0.487279,0.523286
89,12,0.497273,0.517119,0.513308
89,13,0.498519,0.498795,0.514052
89,14,0.488577,0.474113,0.517377
89,15,0.509728,0.479434,0.526095
89,16,0.495852,0.480275,0.519708
89,17,0.500956,0.492198,0.507641
89,18,0.497235,0.471489,0.518697
89,19,0.510891,0.493445,0.507965
89,20,0.516291,0.45114,0.484407
89,21,0.498352,0.529703,0.563107
89,22,0.499447,0.500996,0.515326
89,23,0.474714,0.565911,0.460242
89,24,0.548402,0.49606,0.544359
89,25,0.519143,0.491591,0.515682
89,26,0.453066,0.518357,0.482154
89,27,0.53457,0.54476,0.494337
89,28,0.50745,0.499311,0.511998
89,29,0.509871,0.488926,0.522911
89,30,0.509549,0.499881,0.516865
89,31,0.504186,0.49627,0.5084
89,32,0.500598,0.466825,0.48423
89,33,0.493207,0.637027,0.549209
89,34,0.386512,0.47713,0.502881
89,35,0.523425,0.493181,0.503344
89,36,0.505224,0.497689,0.516323
89,37,0.504748,0.490942,0.511084
89,38,0.508465,0.492363,0.514328
89,39,0.481797,0.57731,0.48652
89,40,0.598734,0.600379,0.512506
89,41,0.516353,0.510614,0.512483
89,42,0.50141,0.497341,0.514343
89,43,0.497037,0.498024,0.518874
89,44,0.500824,0.482646,0.523355
89,45,0.49012,0.484521,0.517186
89,46,0.501502,0.487957,0.507669
89,47,0.515007,0.482766,0.503776
89,48,0.507385,0.49251,0.513594
89,49,0.511534,0.485459,0.507777
89,50,0.49949,0.50623,0.518746
89,51,0.505997,0.625518,0.495588
89,52,0.510859,0.488836,0.512819
89,53,0.49962,0.487214,0.516309
89,54,0.5076,0.465506,0.512521
89,55,0.507677,0.499229,0.511245
89,56,0.507093,0.494309,0.51273
89,57,0.524338,0.535074,0.516687
89,58,0.518754,0.496136,0.506172
89,59,0.565856,0.673599,0.449411
89,60,0.449008,0.655328,0.464038
89,61,0.570677,0.600897,0.545026
89,62,0.510581,0.498895,0.510154
89,63,0.521678,0.486056,0.50565
89,64,0.543682,0.530953,0.508924
89,65,0.502705,0.41028,0.574387
89,66,0.510513,0.501526,0.520085
89,67,0.497081,0.495109,0.502935
89,68,0.532429,0.578063,0.53575
89,69,0.499214,0.524627,0.568514
89,70,0.496562,0.499269,0.520145
89,71,0.394654,0.592128,0.483704
89,72,0.503161,0.493607,0.518275
89,73,0.507665,0.495532,0.506018
89,74,0.511253,0.493369,0.512321
89,75,0.526677,0.502927,0.514571
89,76,0.493883,0.480716,0.51012
89,77,0.501825,0.502313,0.509307
89,78,0.518424,0.488772,0.507884
89,79,0.50324,0.502338,0.517519
89,80,0.506214,0.491559,0.500652
89,81,0.51181,0.499277,0.514775
89,82,0.3904,0.325099,0.558407
89,83,0.514408,0.485,0.507654
89,84,0.501661,0.492312,0.521821
89,85,0.517111,0.49278,0.51807
89,86,0.505739,0.490918,0.517996
89,87,0.502556,0.475105,0.517559
89,88,0.484265,0.487422,0.506734
89,89,0.510713,0.483132,0.51647
89,90,0.50685,0.509947,0.51886
89,91,0.51356,0.489488,0.480553
89,92,0.523438,0.51277,0.495922
89,93,0.503519,0.501197,0.510346
89,94,0.540139,0.510332,0.504855
89,95,0.504545,0.476877,0.524091
89,96,0.506914,0.492217,0.516123
89,97,0.494051,0.495137,0.517029
89,98,0.396107,0.542758,0.514721
89,99,0.506757,0.483807,0.516657
90,0,0.519603,0.483414,0.475344
90,1,0.496402,0.492448,0.504901
90,2,0.505193,0.492313,0.506482
90,3,0.508115,0.498396,0.516822
90,4,0.518672,0.497639,0.516539
90,5,0.526325,0.489126,0.501284
90,6,0.495065,0.495329,0.508037
90,7,0.50799,0.491507,0.523125
90,8,0.496933,0.496163,0.509727
90,9,0.508825,0.510929,0.517732
90,10,0.503812,0.473986,0.514417
90,11,0.506431,0.486986,0.523864
90,12,0.497551,0.517796,0.513082
90,13,0.498213,0.499247,0.514765
90,14,0.488377,0.473716,0.518617
90,15,0.509807,0.478926,0.526034
90,16,0.495942,0.479737,0.520122
90,17,0.501108,0.492844,0.50789
90,18,0.496633,0.471498,0.519015
90,19,0.511078,0.493685,0.507893
90,20,0.516456,0.451135,0.484747
90,21,0.498586,0.529825,0.563302
90,22,0.499234,0.501145,0.515347
90,23,0.474612,0.566356,0.460055
90,24,0.548894,0.495796,0.544335
90,25,0.520178,0.490566,0.515904
90,26,0.452952,0.518375,0.48229
90,27,0.534977,0.545009,0.494512
90,28,0.507741,0.499344,0.512539
90,29,0.509472,0.48996,0.52308
90,30,0.509945,0.499632,0.517283
90,31,0.504649,0.495764,0.507525
90,32,0.501144,0.466053,0.483964
90,33,0.493182,0.638301,0.549592
90,34,0.385434,0.476982,0.502932
90,35,0.52332,0.494139,0.503596
90,36,0.505091,0.497668,0.515834
90,37,0.50362,0.490465,0.511187
90,38,0.508691,0.491937,0.514372
90,39,0.481561,0.577744,0.486533
90,40,0.599624,0.601268,0.512689
90,41,0.515814,0.510031,0.512357
90,42,0.501319,0.497188,0.513708
90,43,0.496973,0.498589,0.519149
90,44,0.500078,0.482199,0.523507
90,45,0.490731,0.483969,0.517018
90,46,0.500393,0.487774,0.508538
90,47,0.515038,0.483161,0.503125
90,48,0.507311,0.491884,0.513505
90,49,0.51204,0.484983,0.507659
90,50,0.500003,0.505813,0.518794
90,51,0.506038,0.626563,0.495534
90,52,0.511134,0.489996,0.513045
90,53,0.499012,0.488614,0.516464
90,54,0.507382,0.465815,0.512606
90,55,0.5078,0.49781,0.511462
90,56,0.508333,0.494272,0.511983
90,57,0.524128,0.534823,0.51659
90,58,0.519304,0.495934,0.506351
90,59,0.566568,0.675347,0.449015
90,60,0.448512,0.656837,0.463699
90,61,0.571276,0.601778,0.545361
90,62,0.510847,0.499047,0.510727
90,63,0.521911,0.486206,0.505706
90,64,0.54364,0.530907,0.509352
90,65,0.502745,0.409522,0.5749
90,66,0.51102,0.502807,0.521253
90,67,0.497254,0.495774,0.503055
90,68,0.532781,0.578531,0.535913
90,69,0.499261,0.525188,0.56873
90,70,0.497002,0.499028,0.520513
90,71,0.393622,0.592878,0.483558
90,72,0.504111,0.494053,0.51803
90,73,0.50807,0.4953,0.505965
90,74,0.511191,0.493522,0.512471
90,75,0.525715,0.502642,0.514685
90,76,0.494188,0.481255,0.510207
90,77,0.5007,0.501984,0.508666
90,78,0.518019,0.488961,0.50767
90,79,0.503519,0.501608,0.517682
90,80,0.506938,0.491283,0.501096
90,81,0.513028,0.500234,0.514564
90,82,0.389291,0.323294,0.55901
90,83,0.514333,0.484544,0.50765
90,84,0.501812,0.492715,0.522663
90,85,0.517418,0.492941,0.518673
90,86,0.506078,0.490614,0.517762
90,87,0.502299,0.475795,0.518039
90,88,0.484853,0.487383,0.506778
90,89,0.510345,0.481975,0.515845
90,90,0.506568,0.510403,0.519084
90,91,0.513421,0.489401,0.48064
